Geo_FIPS,Geo_NAME,Geo_QNAME,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CS,Geo_CT,Geo_PLACE,Geo_CSA,SE_T004_019,SE_T004_001,SE_T004_003,SE_T004_005,SE_T004_007,SE_T004_009,SE_T004_011,SE_T004_013,SE_T004_015,SE_T004_017,SE_T005_019,SE_T005_001,SE_T005_003,SE_T005_005,SE_T005_007,SE_T005_009,SE_T005_011,SE_T005_013,SE_T005_015,SE_T005_017,SE_T006_019,SE_T006_001,SE_T006_003,SE_T006_005,SE_T006_007,SE_T006_009,SE_T006_011,SE_T006_013,SE_T006_015,SE_T006_017,SE_T017_020,SE_T017_002,SE_T017_004,SE_T017_006,SE_T017_008,SE_T017_010,SE_T017_012,SE_T017_014,SE_T017_016,SE_T017_018
"06037602404","Census Tract 6024.04","Census Tract 6024.04, Los Angeles County, California","00","06","037",,"602404",,,5848,2250,535,901,8,491,99,68,148,3598,5863,2449,574,1084,6,528,134,22,101,3414,-15,-199,-39,-183,2,-37,-35,46,47,184,-0.255841719256353,-8.12576561861984,-6.79442508710801,-16.8819188191882,33.3333333333333,-7.00757575757576,-26.1194029850746,209.090909090909,46.5346534653465,5.38957234915056
"06037602504","Census Tract 6025.04","Census Tract 6025.04, Los Angeles County, California","00","06","037",,"602504",,,4670,2490,176,1662,10,451,12,52,127,2180,4407,2464,222,1697,11,384,39,17,94,1943,263,26,-46,-35,-1,67,-27,35,33,237,5.96777853415022,1.05519480519481,-20.7207207207207,-2.06246317030053,-9.09090909090909,17.4479166666667,-69.2307692307692,205.882352941176,35.1063829787234,12.1976325270201
"06037602505","Census Tract 6025.05","Census Tract 6025.05, Los Angeles County, California","00","06","037",,"602505",,,4427,1951,316,1242,4,199,4,62,124,2476,4072,1922,212,1440,7,164,21,22,56,2150,355,29,104,-198,-3,35,-17,40,68,326,8.71807465618861,1.50884495317378,49.0566037735849,-13.75,-42.8571428571429,21.3414634146341,-80.9523809523809,181.818181818182,121.428571428571,15.1627906976744
"06037602506","Census Tract 6025.06","Census Tract 6025.06, Los Angeles County, California","00","06","037",,"602506",,,4429,2481,191,1828,9,233,28,39,153,1948,4329,2775,192,2130,6,293,49,17,88,1554,100,-294,-1,-302,3,-60,-21,22,65,394,2.31000231000231,-10.5945945945946,-0.520833333333333,-14.1784037558685,50,-20.4778156996587,-42.8571428571429,129.411764705882,73.8636363636364,25.3539253539254
"06037602507","Census Tract 6025.07","Census Tract 6025.07, Los Angeles County, California","00","06","037",,"602507",,,5321,3402,237,2624,11,273,35,49,173,1919,4156,2641,223,2037,8,266,6,21,80,1515,1165,761,14,587,3,7,29,28,93,404,28.0317613089509,28.8148428625521,6.2780269058296,28.8168875797742,37.5,2.63157894736842,483.333333333333,133.333333333333,116.25,26.6666666666667
"06037602510","Census Tract 6025.10","Census Tract 6025.10, Los Angeles County, California","00","06","037",,"602510",,,3510,1466,236,834,4,217,47,48,80,2044,3404,1507,211,1027,4,179,23,14,49,1897,106,-41,25,-193,0,38,24,34,31,147,3.11398354876616,-2.72063702720637,11.8483412322275,-18.792599805258,0,21.2290502793296,104.347826086957,242.857142857143,63.265306122449,7.74907749077491
"06037602511","Census Tract 6025.11","Census Tract 6025.11, Los Angeles County, California","00","06","037",,"602511",,,3602,1931,171,1404,0,160,10,56,130,1671,3618,1827,164,1419,6,134,13,30,61,1791,-16,104,7,-15,-6,26,-3,26,69,-120,-0.442233278054174,5.69239189928845,4.26829268292683,-1.05708245243129,-100,19.4029850746269,-23.0769230769231,86.6666666666667,113.114754098361,-6.7001675041876
"06037602512","Census Tract 6025.12","Census Tract 6025.12, Los Angeles County, California","00","06","037",,"602512",,,2442,618,114,82,3,339,39,13,28,1824,2488,642,115,138,6,332,20,3,28,1846,-46,-24,-1,-56,-3,7,19,10,0,-22,-1.84887459807074,-3.73831775700935,-0.869565217391304,-40.5797101449275,-50,2.10843373493976,95,333.333333333333,0,-1.19176598049837
"06037602513","Census Tract 6025.13","Census Tract 6025.13, Los Angeles County, California","00","06","037",,"602513",,,1590,709,70,520,3,39,14,7,56,881,1630,850,54,686,1,47,25,7,30,780,-40,-141,16,-166,2,-8,-11,0,26,101,-2.45398773006135,-16.5882352941176,29.6296296296296,-24.198250728863,200,-17.0212765957447,-44,0,86.6666666666667,12.948717948718
"06037602601","Census Tract 6026.01","Census Tract 6026.01, Los Angeles County, California","00","06","037",,"602601",,,4784,3772,169,3113,12,235,20,25,198,1012,4678,4021,131,3647,3,141,6,9,84,657,106,-249,38,-534,9,94,14,16,114,355,2.26592560923472,-6.19248943048993,29.0076335877863,-14.6421716479298,300,66.6666666666667,233.333333333333,177.777777777778,135.714285714286,54.0334855403349
"06037602602","Census Tract 6026.02","Census Tract 6026.02, Los Angeles County, California","00","06","037",,"602602",,,3339,2453,122,1971,7,207,17,19,110,886,3232,2570,115,2229,10,131,6,14,65,662,107,-117,7,-258,-3,76,11,5,45,224,3.31064356435644,-4.55252918287938,6.08695652173913,-11.5746971736205,-30,58.0152671755725,183.333333333333,35.7142857142857,69.2307692307692,33.8368580060423
"06037602700","Census Tract 6027","Census Tract 6027, Los Angeles County, California","00","06","037",,"602700",,,3674,2911,176,2336,0,223,19,24,133,763,3070,2640,62,2453,6,49,18,9,43,430,604,271,114,-117,-6,174,1,15,90,333,19.6742671009772,10.2651515151515,183.870967741935,-4.76966979209132,-100,355.102040816327,5.55555555555556,166.666666666667,209.302325581395,77.4418604651163
"06037602801","Census Tract 6028.01","Census Tract 6028.01, Los Angeles County, California","00","06","037",,"602801",,,4391,1955,68,1573,19,126,11,52,106,2436,3819,1442,43,1304,3,24,3,33,32,2377,572,513,25,269,16,102,8,19,74,59,14.9777428646242,35.5755894590846,58.1395348837209,20.6288343558282,533.333333333333,425,266.666666666667,57.5757575757576,231.25,2.48212031973075
"06037602802","Census Tract 6028.02","Census Tract 6028.02, Los Angeles County, California","00","06","037",,"602802",,,4365,2700,63,2417,5,60,17,27,111,1665,4304,2901,66,2669,5,75,3,18,65,1403,61.0000000000009,-201,-3,-252,0,-15,14,9,46,262,1.41728624535318,-6.92864529472596,-4.54545454545455,-9.44173847883102,0,-20,466.666666666667,50,70.7692307692308,18.6742694226657
"06037602900","Census Tract 6029","Census Tract 6029, Los Angeles County, California","00","06","037",,"602900",,,4293,1216,166,655,13,256,20,29,77,3077,4427,1470,293,831,17,234,12,19,64,2957,-134,-254,-127,-176,-4,22,8,10,13,120,-3.026880505986,-17.2789115646259,-43.3447098976109,-21.179302045728,-23.5294117647059,9.4017094017094,66.6666666666667,52.6315789473684,20.3125,4.05816706121069
"06037603004","Census Tract 6030.04","Census Tract 6030.04, Los Angeles County, California","00","06","037",,"603004",,,1846,1097,97,390,0,538,12,11,49,749,1512,1082,95,299,0,647,8,3,30,430,334,15,2,91,0,-109,4,8,19,319,22.0899470899471,1.38632162661738,2.10526315789474,30.4347826086957,,-16.8469860896445,50,266.666666666667,63.3333333333333,74.1860465116279
"06037603005","Census Tract 6030.05","Census Tract 6030.05, Los Angeles County, California","00","06","037",,"603005",,,5628,2905,259,1491,10,894,28,47,176,2723,5591,3001,268,1813,7,727,45,21,120,2590,37,-96,-9,-322,3,167,-17,26,56,133,0.661777857270613,-3.19893368877041,-3.35820895522388,-17.7606177606178,42.8571428571429,22.9711141678129,-37.7777777777778,123.809523809524,46.6666666666667,5.13513513513514
"06037603006","Census Tract 6030.06","Census Tract 6030.06, Los Angeles County, California","00","06","037",,"603006",,,2272,1585,167,234,0,1050,13,30,91,687,2035,1411,194,209,2,938,8,5,55,624,237,174,-27,25,-2,112,5,25,36,63,11.6461916461916,12.3316796598157,-13.9175257731959,11.9617224880383,-100,11.9402985074627,62.5,500,65.4545454545455,10.0961538461538
"06037603007","Census Tract 6030.07","Census Tract 6030.07, Los Angeles County, California","00","06","037",,"603007",,,4080,2324,205,1183,9,775,33,25,94,1756,3713,2113,156,1193,5,628,43,5,83,1600,367,211,49,-10,4,147,-10,20,11,156,9.88419068138971,9.98580217699953,31.4102564102564,-0.838222967309304,80,23.4076433121019,-23.2558139534884,400,13.2530120481928,9.74999999999999
"06037603008","Census Tract 6030.08","Census Tract 6030.08, Los Angeles County, California","00","06","037",,"603008",,,3186,1655,199,695,9,641,32,21,58,1531,3426,1809,201,765,7,743,31,5,57,1617,-240,-154,-2,-70,2,-102,1,16,1,-86,-7.00525394045534,-8.51299060254284,-0.995024875621891,-9.15032679738562,28.5714285714286,-13.7281292059219,3.2258064516129,320,1.75438596491228,-5.31849103277675
"06037603101","Census Tract 6031.01","Census Tract 6031.01, Los Angeles County, California","00","06","037",,"603101",,,4448,2591,403,758,6,1234,45,15,130,1857,4244,2538,430,678,5,1245,61,24,95,1706,203.999999999999,53,-27,80,1,-11,-16,-9,35,151,4.80678605089536,2.08825847123719,-6.27906976744186,11.7994100294985,20,-0.883534136546185,-26.2295081967213,-37.5,36.8421052631579,8.85111371629543
"06037603102","Census Tract 6031.02","Census Tract 6031.02, Los Angeles County, California","00","06","037",,"603102",,,4034,2247,257,482,0,1388,18,15,87,1787,4084,2241,265,481,3,1365,47,6,74,1843,-50,6,-8,1,-3,23,-29,9,13,-56,-1.22428991185113,0.267737617135208,-3.0188679245283,0.207900207900208,-100,1.68498168498169,-61.7021276595745,150,17.5675675675676,-3.03852414541508
"06037603200","Census Tract 6032","Census Tract 6032, Los Angeles County, California","00","06","037",,"603200",,,3199,2290,338,313,2,1470,17,22,128,909,2777,2023,415,221,7,1284,18,14,64,754,422,267,-77,92,-5,186,-1,8,64,155,15.1962549513864,13.1982204646565,-18.5542168674699,41.6289592760181,-71.4285714285714,14.4859813084112,-5.55555555555556,57.1428571428571,100,20.5570291777188
"06037603301","Census Tract 6033.01","Census Tract 6033.01, Los Angeles County, California","00","06","037",,"603301",,,3914,2782,374,278,5,1911,25,28,161,1132,3828,2837,343,252,2,2062,33,8,137,991,86,-55,31,26,3,-151,-8,20,24,141,2.2466039707419,-1.93866760662672,9.03790087463557,10.3174603174603,150,-7.32298739088264,-24.2424242424242,250,17.5182481751825,14.2280524722503
"06037603302","Census Tract 6033.02","Census Tract 6033.02, Los Angeles County, California","00","06","037",,"603302",,,4454,2769,349,280,11,1902,29,18,180,1685,3804,2516,403,222,8,1760,10,5,108,1288,650,253,-54,58,3,142,19,13,72,397,17.0872765509989,10.0556438791733,-13.3995037220844,26.1261261261261,37.5,8.06818181818182,190,260,66.6666666666667,30.8229813664596
"06037603400","Census Tract 6034","Census Tract 6034, Los Angeles County, California","00","06","037",,"603400",,,4504,2441,451,563,1,1226,5,17,178,2063,4367,2494,552,598,4,1197,18,7,118,1873,137,-53,-101,-35,-3,29,-13,10,60,190,3.13716510190062,-2.12510024057739,-18.2971014492754,-5.85284280936455,-75,2.42272347535505,-72.2222222222222,142.857142857143,50.8474576271186,10.1441537640149
"06037603500","Census Tract 6035","Census Tract 6035, Los Angeles County, California","00","06","037",,"603500",,,3083,1760,452,304,12,835,17,24,116,1323,3074,1821,595,317,13,787,18,13,78,1253,9,-61,-143,-13,-1,48,-1,11,38,70,0.292778139232271,-3.34980779791323,-24.0336134453782,-4.10094637223975,-7.69230769230769,6.09911054637865,-5.55555555555556,84.6153846153846,48.7179487179487,5.58659217877095
"06037603600","Census Tract 6036","Census Tract 6036, Los Angeles County, California","00","06","037",,"603600",,,3963,2637,811,296,9,1251,25,18,227,1326,4037,2731,1028,279,7,1260,18,16,123,1306,-74,-94,-217,17,2,-9,7,2,104,20,-1.83304433985633,-3.44196265104357,-21.1089494163424,6.09318996415771,28.5714285714286,-0.714285714285714,38.8888888888889,12.5,84.5528455284553,1.53139356814701
"06037603702","Census Tract 6037.02","Census Tract 6037.02, Los Angeles County, California","00","06","037",,"603702",,,4993,3180,1425,226,14,1181,16,41,277,1813,5087,3406,1762,260,12,1173,23,20,156,1681,-94,-226,-337,-34,2,8,-7,21,121,132,-1.84784745429526,-6.63534938344099,-19.1259931895573,-13.0769230769231,16.6666666666667,0.682011935208866,-30.4347826086957,105,77.5641025641026,7.85246876859012
"06037603703","Census Tract 6037.03","Census Tract 6037.03, Los Angeles County, California","00","06","037",,"603703",,,2572,1382,618,157,3,442,44,28,90,1190,2703,1547,714,211,4,474,61,17,66,1156,-131,-165,-96,-54,-1,-31.9999999999999,-17,11,24,34,-4.84646688864225,-10.6658047834518,-13.4453781512605,-25.5924170616114,-25,-6.75105485232066,-27.8688524590164,64.7058823529412,36.3636363636364,2.94117647058824
"06037603705","Census Tract 6037.05","Census Tract 6037.05, Los Angeles County, California","00","06","037",,"603705",,,2589,1589,174,1097,2,210,9,14,83,1000,2802,1745,196,1298,7,157,37,3,47,1057,-213,-156,-22,-201,-5,53,-28,11,36,-57,-7.6017130620985,-8.93982808022923,-11.2244897959184,-15.4853620955316,-71.4285714285714,33.7579617834395,-75.6756756756757,366.666666666667,76.5957446808511,-5.3926206244087
"06037603706","Census Tract 6037.06","Census Tract 6037.06, Los Angeles County, California","00","06","037",,"603706",,,3624,1220,158,719,7,232,10,39,55,2404,3546,918,130,534,2,179,23,2,48,2628,78,302,28,185,5,53,-13,37,7,-224,2.19966159052453,32.8976034858388,21.5384615384615,34.6441947565543,250,29.608938547486,-56.5217391304348,1850,14.5833333333333,-8.52359208523592
"06037603801","Census Tract 6038.01","Census Tract 6038.01, Los Angeles County, California","00","06","037",,"603801",,,4630,2009,490,804,18,527,32,16,122,2621,4483,2032,433,872,10,554,63,11,89,2451,147,-23,57,-68,8,-27,-31,5,33,170,3.27905420477359,-1.13188976377953,13.1639722863741,-7.79816513761468,80,-4.87364620938628,-49.2063492063492,45.4545454545455,37.0786516853933,6.9359445124439
"06037603802","Census Tract 6038.02","Census Tract 6038.02, Los Angeles County, California","00","06","037",,"603802",,,3937,1513,442,267,5,624,14,27,134,2424,4153,1647,535,317,8,654,37,12,84,2506,-216,-134,-93,-50,-3,-30,-23,15,50,-82,-5.20105947507826,-8.13600485731633,-17.3831775700935,-15.7728706624606,-37.5,-4.58715596330275,-62.1621621621622,125,59.5238095238095,-3.27214684756584
"06037603901","Census Tract 6039.01","Census Tract 6039.01, Los Angeles County, California","00","06","037",,"603901",,,4013,1460,636,301,3,346,17,24,133,2553,4113,1672,774,364,9,374,34,16,101,2441,-100,-212,-138,-63,-6,-28,-17,8,32,112,-2.43131534159981,-12.6794258373206,-17.8294573643411,-17.3076923076923,-66.6666666666667,-7.48663101604278,-50,50,31.6831683168317,4.5882834903728
"06037603902","Census Tract 6039.02","Census Tract 6039.02, Los Angeles County, California","00","06","037",,"603902",,,3288,1092,411,208,15,364,5,20,69,2196,3414,1197,537,241,22,317,17,10,53,2217,-126,-105,-126,-33,-7,47,-12,10,16,-21,-3.69068541300527,-8.7719298245614,-23.463687150838,-13.6929460580913,-31.8181818181818,14.8264984227129,-70.5882352941177,100,30.188679245283,-0.94722598105548
"06037604001","Census Tract 6040.01","Census Tract 6040.01, Los Angeles County, California","00","06","037",,"604001",,,4241,1474,691,246,13,321,54,37,112,2767,4470,1579,787,386,7,235,77,17,70,2891,-229,-105,-96,-140,6,86,-23,20,42,-124,-5.12304250559284,-6.64977834072198,-12.1982210927573,-36.2694300518135,85.7142857142857,36.5957446808511,-29.8701298701299,117.647058823529,60,-4.28917329643722
"06037604002","Census Tract 6040.02","Census Tract 6040.02, Los Angeles County, California","00","06","037",,"604002",,,4863,2043,994,281,4,477,27,51,209,2820,5078,2112,1082,381,10,429,54,35,121,2966,-215,-69,-88,-100,-6,48,-27,16,88,-146,-4.23395037416306,-3.26704545454545,-8.13308687615527,-26.246719160105,-60,11.1888111888112,-50,45.7142857142857,72.7272727272727,-4.92245448415374
"06037604101","Census Tract 6041.01","Census Tract 6041.01, Los Angeles County, California","00","06","037",,"604101",,,3973,1160,418,286,10,274,26,51,95,2813,4163,1345,530,346,14,320,31,31,73,2818,-190,-185,-112,-60,-4,-46,-5,20,22,-5,-4.56401633437425,-13.7546468401487,-21.1320754716981,-17.3410404624277,-28.5714285714286,-14.375,-16.1290322580645,64.5161290322581,30.1369863013699,-0.177430801987225
"06037604102","Census Tract 6041.02","Census Tract 6041.02, Los Angeles County, California","00","06","037",,"604102",,,2862,1038,467,145,7,275,10,22,112,1824,2895,1183,633,147,15,259,30,7,92,1712,-33,-145,-166,-2,-8,16,-20,15,20,112,-1.13989637305699,-12.2569737954353,-26.2243285939968,-1.36054421768707,-53.3333333333333,6.17760617760618,-66.6666666666667,214.285714285714,21.7391304347826,6.54205607476635
"06037604200","Census Tract 6042","Census Tract 6042, Los Angeles County, California","00","06","037",,"604200",,,6255,2160,113,1767,4,63,73,44,96,4095,6455,2273,77,2025,7,39,66,5,54,4182,-200,-113,36,-258,-3,24,7,39,42,-87,-3.09837335398916,-4.97140343158821,46.7532467532467,-12.7407407407407,-42.8571428571429,61.5384615384615,10.6060606060606,780,77.7777777777778,-2.08034433285509
"06037609900","Census Tract 6099","Census Tract 6099, Los Angeles County, California","00","06","037",,"609900",,,1804,785,495,98,10,105,9,15,53,1019,2034,910,605,130,8,104,4,6,53,1124,-230,-125,-110,-32,2,1,5,9,0,-105,-11.3077679449361,-13.7362637362637,-18.1818181818182,-24.6153846153846,25,0.961538461538462,125,150,0,-9.34163701067616
"06037620001","Census Tract 6200.01","Census Tract 6200.01, Los Angeles County, California","00","06","037",,"620001",,,4029,3350,2483,85,13,456,25,24,264,679,3943,3337,2772,70,8,315,9,18,145,606,86,13,-289,15,5,141,16,6,119,73,2.18108039563784,0.38957147138148,-10.4256854256854,21.4285714285714,62.5,44.7619047619048,177.777777777778,33.3333333333333,82.0689655172414,12.046204620462
"06037620002","Census Tract 6200.02","Census Tract 6200.02, Los Angeles County, California","00","06","037",,"620002",,,3629,3037,2158,109,14,435,14,19,288,592,3609,3045,2386,68,11,403,10,6,161,564,20,-8,-228,41,3,32,4,13,127,28,0.554170130229981,-0.262725779967159,-9.55574182732607,60.2941176470588,27.2727272727273,7.94044665012407,40,216.666666666667,78.8819875776398,4.9645390070922
"06037620101","Census Tract 6201.01","Census Tract 6201.01, Los Angeles County, California","00","06","037",,"620101",,,5667,4652,3497,111,8,572,10,25,429,1015,5426,4545,3765,113,10,429,7,18,203,881,241,107,-268,-2,-2,143,3,7,226,134,4.44157758938445,2.35423542354235,-7.11819389110226,-1.76991150442478,-20,33.3333333333333,42.8571428571429,38.8888888888889,111.330049261084,15.2099886492622
"06037620102","Census Tract 6201.02","Census Tract 6201.02, Los Angeles County, California","00","06","037",,"620102",,,3885,3210,2480,72,10,332,12,20,284,675,3617,3106,2585,67,11,278,4,14,147,511,268,104,-105,5,-1,54,8,6,137,164,7.40945534973735,3.34835801674179,-4.06189555125725,7.46268656716418,-9.09090909090909,19.4244604316547,200,42.8571428571429,93.1972789115646,32.0939334637965
"06037620201","Census Tract 6202.01","Census Tract 6202.01, Los Angeles County, California","00","06","037",,"620201",,,1550,1386,1168,14,4,99,2,8,91,164,1530,1408,1238,11,2,87,4,5,61,122,20,-22,-70,3,2,12,-2,3,30,42,1.30718954248366,-1.5625,-5.65428109854604,27.2727272727273,100,13.7931034482759,-50,60,49.1803278688525,34.4262295081967
"06037620301","Census Tract 6203.01","Census Tract 6203.01, Los Angeles County, California","00","06","037",,"620301",,,4753,4339,3549,25,0,385,3,18,359,414,4657,4336,3827,27,4,285,0,11,182,321,96,3,-278,-2,-4,100,3,7,177,93,2.0614129267769,0.0691881918819188,-7.26417559446041,-7.40740740740741,-100,35.0877192982456,,63.6363636363636,97.2527472527473,28.9719626168224
